시도,추출시군구,어린이집명,주소,위도,경도
경기도,안양시 동안구,안양동안경찰서어린이집,경기도 안양시 동안구 동안로159번길 43 ,37.39120944,126.9488656
경기도,안양시 동안구,평촌어바인퍼스트큰솔어린이집,경기도 안양시 동안구 경수대로 581 평촌어바인퍼스트아파트 1단지,37.37403707,126.9562027
경기도,안양시 동안구,평촌어바인퍼스트호원어린이집,경기도 안양시 동안구 경수대로 583 평촌어바인퍼스트아파트 2단지,37.37588209,126.9540553
경기도,안양시 만안구,명지어린이집,경기도 안양시 만안구 석수로166번길 27 ,37.40557874,126.8974198
경기도,안양시 동안구,평촌래미안푸르지오 가온어린이집,경기도 안양시 동안구 경수대로884번길 12 평촌래미안푸르지오 아파트,37.39766207,126.9376964
경기도,안양시 동안구,평촌두산위브리버뷰 해든어린이집,경기도 안양시 동안구 엘에스로45번길 30 평촌두산위브리버뷰 아파트,37.36676259,126.9546521
경기도,안양시 만안구,두산위브더아티움늘해랑어린이집,경기도 안양시 만안구 예술공원로 51-7 1층,37.41197542,126.9152559
경기도,안양시 만안구,아르테자이 새론어린이집,경기도 안양시 만안구 경수대로1166번길 9 1층,37.41581513,126.9179644
경기도,안양시 동안구,평촌센텀퍼스트 어린이집,경기도 안양시 동안구 갈산로 15 1층(호계동),37.37213249,126.9608514
경기도,안양시 동안구,평촌엘프라우드 원어린이집,경기도 안양시 동안구 매곡로 23 1층(비산동),37.40669785,126.9443463
경기도,안양시 동안구,평촌엘프라우드 꿈샘어린이집,경기도 안양시 동안구 운곡로 60 1층(비산동),37.40473336,126.9421006
경기도,안양시 동안구,평촌트리지아 하나어린이집,경기도 안양시 동안구 귀인로98번길 12 1층,37.38151031,126.950399
경기도,안양시 동안구,평촌트리지아 라온어린이집,경기도 안양시 동안구 귀인로 110 ,37.38224831,126.9523039
경기도,안양시 만안구,별하어린이집,"경기도 안양시 만안구 안양천서로 249 (안양동, 안양역푸르지오더샵)",37.39837998,126.9263673
경기도,안양시 만안구,어반포레어린이집,경기도 안양시 만안구 냉천로 125 (안양동),37.39237048,126.9229158
경기도,안양시 동안구,꿈이든어린이집,경기도 안양시 동안구 시민대로 124 1층,37.38729392,126.9494052
경기도,안양시 만안구,예쁜동화나라어린이집,경기도 안양시 만안구 석천로 200-1 ,37.41336861,126.9108921
경기도,안양시 만안구,안양성은어린이집,경기도 안양시 만안구 태평로 110 안양성은교회1층 (안양동),37.39871733,126.9257992
경기도,안양시 만안구,옥스포드숲어린이집,경기도 안양시 만안구 와룡로3번길 35 옥스포드숲어린이집 (석수동),37.40479614,126.8965181
경기도,안양시 만안구,예지어린이집,경기도 안양시 만안구 충훈로83번길 24 (석수동),37.40650501,126.8987063
경기도,안양시 만안구,미래어린이집,"경기도 안양시 만안구 박달로 453 관리동 1층(박달동, 한라아파트)",37.40231285,126.901495
경기도,안양시 만안구,통통어린이집,경기도 안양시 만안구 연현로79번길 56 엘지빌리지 4단지내 (석수동),37.42984552,126.9010279
경기도,안양시 만안구,그린빌어린이집,경기도 안양시 만안구 경수대로 1272 100호 상가동,37.42071151,126.9093014
경기도,안양시 만안구,위즈맘어린이집,경기도 안양시 만안구 양화로97번길 10 (박달동),37.40159083,126.9105215
경기도,안양시 만안구,자람몬테소리어린이집,경기도 안양시 만안구 예술공원로63번길 13-1 1층,37.41377966,126.9160706
경기도,안양시 만안구,반딧불이어린이집,경기도 안양시 만안구 장내로89번길 35 (안양동),37.39667961,126.9171707
경기도,안양시 만안구,뜨란채어린이집,경기도 안양시 만안구 안양천서로 289 주공뜨란채관리동,37.40049501,126.9271988
경기도,안양시 만안구,화동어린이집,경기도 안양시 만안구 경수대로1219번길 8 경남아너스빌 아파트 관리사무소 내,37.41815915,126.9110139
경기도,안양시 만안구,청명어린이집,경기도 안양시 만안구 안양로 209 (안양동),37.39203589,126.9266652
경기도,안양시 만안구,노총샛별어린이집,경기도 안양시 만안구 안양로 3 한국노총 (안양동),37.37700247,126.9400736
경기도,안양시 만안구,송원어린이집,경기도 안양시 만안구 박달로472번길 57 (박달동),37.40123359,126.9032202
경기도,안양시 만안구,하은별 어린이집,경기도 안양시 만안구 연현로 109 두산위브아파트 104동 102호,37.43388265,126.9016198
경기도,안양시 만안구,삼성래미안어린이집,경기도 안양시 만안구 안양천서로 311 관리동1층,37.40132746,126.9248912
경기도,안양시 만안구,아침누리어린이집,경기도 안양시 만안구 안양로147번길 22 (안양동),37.38715245,126.9295117
경기도,안양시 만안구,꿈이있는사과나무어린이집,경기도 안양시 만안구 수리산로18번길 53-6 ,37.38545638,126.9304428
경기도,안양시 만안구,하늘샘어린이집,경기도 안양시 만안구 연현로79번길 105 LG빌리지 아파트 관리동2층,37.42705289,126.9030759
경기도,안양시 만안구,점프어린이집,경기도 안양시 만안구 덕천로128번길 8 2층 점프어린이집,37.39159885,126.9349035
경기도,안양시 만안구,꼬마동이어린이집,경기도 안양시 만안구 만안로 453 (석수동),37.4180054,126.9093096
경기도,안양시 만안구,대림어린이집,경기도 안양시 만안구 경수대로 1193 석수대림아파트  관리동1층,37.41557875,126.9153446
경기도,안양시 만안구,자연어린이집,경기도 안양시 만안구 석수로 512 ,37.43353621,126.9006439
경기도,안양시 만안구,새봄어린이집,경기도 안양시 만안구 문예로18번길 26 (안양동),37.38356239,126.9306958
경기도,안양시 만안구,리틀청명어린이집,경기도 안양시 만안구 안양로213번길 5 (안양동),37.39214071,126.9262918
경기도,안양시 만안구,밝은햇살어린이집,"경기도 안양시 만안구 경수대로 1193 111동 101호(석수동, 석수대림)",37.41557875,126.9153446
경기도,안양시 만안구,평강어린이집,"경기도 안양시 만안구 안양천서로 311 113동 104호(안양동, 삼성래미안아파트)",37.40132746,126.9248912
경기도,안양시 만안구,해바라기어린이집,경기도 안양시 만안구 오리로34번길 70 1층,37.40991795,126.8859093
경기도,안양시 만안구,온새미로어린이집,"경기도 안양시 만안구 경수대로1394번길 11 102동 103호(석수동, 석수2차E편한세상)",37.4315177,126.9050716
경기도,안양시 만안구,한나 어린이집,"경기도 안양시 만안구 소곡로20번길 7 106동 102호(안양동, 한솔아파트)",37.3915605,126.9288687
경기도,안양시 만안구,갈대상자어린이집,"경기도 안양시 만안구 병목안로 220 103동 103호(안양동, 흥화브라운빌아파트)",37.3848037,126.9055377
경기도,안양시 만안구,꿈자람어린이집,"경기도 안양시 만안구 병목안로 81 102동 102호(안양동, 성원1차아파트)",37.39475392,126.913724
경기도,안양시 만안구,천사나라어린이집,"경기도 안양시 만안구 경수대로 1193 111동 104호(석수동, 석수대림)",37.41557875,126.9153446
경기도,안양시 만안구,성원디즈니어린이집,"경기도 안양시 만안구 병목안로 81 103동 105호(안양동, 성원1차아파트)",37.39475392,126.913724
경기도,안양시 만안구,해피키즈어린이집,"경기도 안양시 만안구 박달로 451 111동 101호(박달동, 한라비발디)",37.40276466,126.9027434
경기도,안양시 만안구,참사랑가베어린이집,"경기도 안양시 만안구 박달로 420 2동 102호(박달동, 신안아파트)",37.40100636,126.8993474
경기도,안양시 만안구,금호가베어린이집,"경기도 안양시 만안구 삼봉로 61 102동 102호(박달동, 금호타운)",37.39908094,126.9007977
경기도,안양시 만안구,키즈원어린이집,"경기도 안양시 만안구 안양천서로 289 111동 105호(안양동, 주공뜨란채아파트)",37.40049501,126.9271988
경기도,안양시 만안구,키즈하늘수레어린이집,"경기도 안양시 만안구 연현로79번길 56 409동 108호(석수동, 석수엘지빌리지)",37.42984552,126.9010279
경기도,안양시 만안구,아가어린이집,"경기도 안양시 만안구 박달로 403 103동 103호(박달동, 한일유앤아이아파트)",37.40262919,126.8972459
경기도,안양시 만안구,푸른나무어린이집,"경기도 안양시 만안구 연현로79번길 84 405동 104호(석수동, 석수엘지빌리지)",37.42838409,126.9011654
경기도,안양시 만안구,까꿍어린이집,"경기도 안양시 만안구 박달로498번길 28 102동 105호(박달동, 우성)",37.40224071,126.9075632
경기도,안양시 만안구,고운꿈어린이집,"경기도 안양시 만안구 안양천서로 311 102동 103호(안양동, 삼성래미안아파트)",37.40132746,126.9248912
경기도,안양시 만안구,대우사랑샘어린이집,"경기도 안양시 만안구 경수대로1001번길 116 101동 102호(안양동, 대우)",37.40640217,126.9224923
경기도,안양시 만안구,베이비사랑어린이집,"경기도 안양시 만안구 소곡로20번길 7 106동 103호(안양동, 한솔아파트)",37.3915605,126.9288687
경기도,안양시 만안구,햇님아이어린이집,"경기도 안양시 만안구 안양천서로 311 114동 101호(안양동, 삼성래미안아파트)",37.40132746,126.9248912
경기도,안양시 만안구,한사랑어린이집,"경기도 안양시 만안구 박달로507번길 57 301동 102호(박달동, 한신휴플러스타운3차아파트)",37.40481142,126.9074531
경기도,안양시 만안구,상떼빌어린이집,경기도 안양시 만안구 삼덕로63번길 32 성원상떼빌아파트 607동102호 18/6 (안양동),37.39331101,126.9176308
경기도,안양시 만안구,초록나라어린이집,"경기도 안양시 만안구 삼막로 12 104동 105호(석수동, 주공그린빌아파트)",37.42160596,126.9108436
경기도,안양시 만안구,아이들어린이집,"경기도 안양시 만안구 경수대로 1193 111동 103호(석수동, 석수대림)",37.41557875,126.9153446
경기도,안양시 만안구,현대해오름어린이집,"경기도 안양시 만안구 안양로532번길 12 104동 103호(석수동, 현대)",37.41623167,126.9074614
경기도,안양시 만안구,연현어린이집,"경기도 안양시 만안구 연현로1번길 76 403동 102호(석수동, 석수엘지빌리지)",37.42701216,126.9014351
경기도,안양시 만안구,나이팅게일어린이집,"경기도 안양시 만안구 박달로498번길 28 109동 106호 (박달동, 우성)",37.40224071,126.9075632
경기도,안양시 만안구,좋은친구어린이집,"경기도 안양시 만안구 경수대로 1193 108동 104호(석수동, 석수대림)",37.41557875,126.9153446
경기도,안양시 만안구,해와솔어린이집,"경기도 안양시 만안구 양화로147번길 7 101동 106호(박달동, 동원베네스트)",37.40488348,126.9083497
경기도,안양시 만안구,수선화어린이집,"경기도 안양시 만안구 안양천서로 311 116동 101호(안양동, 삼성래미안아파트)",37.40132746,126.9248912
경기도,안양시 만안구,임마누엘가정어린이집,"경기도 안양시 만안구 안양천서로 289 103동 104호(안양1동, 주공뜨란채아파트)",37.40049501,126.9271988
경기도,안양시 만안구,참나래어린이집,"경기도 안양시 만안구 박달로 344 102동 105호(박달동, 대림한숲타운)",37.40462362,126.8914245
경기도,안양시 만안구,동화속어린이집,"경기도 안양시 만안구 박달로545번길 66-10 102호(안양동, 공원아파트)",37.4056459,126.9133381
경기도,안양시 만안구,하늘 숲 어린이집,경기도 안양시 만안구 박달로498번길 18 (박달동),37.40175595,126.9076552
경기도,안양시 만안구,아이네오어린이집,경기도 안양시 만안구 수리산로18번길 28 (안양동),37.38632765,126.9290493
경기도,안양시 만안구,움트리어린이집,경기도 안양시 만안구 창박로55번길 12 (안양동),37.38358147,126.9009125
