시도명,시군구명,행정동,예방접종_원값,예방접종_정규화,예방접종_가중치
서울특별시,강북구,수유1동,88.13333333333333,0.5476839237057216,0.052851498637602135
서울특별시,강북구,수유2동,88.13333333333333,0.5476839237057216,0.052851498637602135
서울특별시,강북구,수유3동,88.13333333333333,0.5476839237057216,0.052851498637602135
서울특별시,강북구,우이동,88.13333333333333,0.5476839237057216,0.052851498637602135
서울특별시,강북구,인수동,88.13333333333333,0.5476839237057216,0.052851498637602135
서울특별시,도봉구,창1동,89.59999999999998,0.6675749318801074,0.06442098092643037
서울특별시,도봉구,창2동,89.59999999999998,0.6675749318801074,0.06442098092643037
서울특별시,도봉구,창3동,89.59999999999998,0.6675749318801074,0.06442098092643037
서울특별시,도봉구,창4동,89.59999999999998,0.6675749318801074,0.06442098092643037
서울특별시,도봉구,창5동,89.59999999999998,0.6675749318801074,0.06442098092643037
서울특별시,도봉구,도봉1동,89.59999999999998,0.6675749318801074,0.06442098092643037
서울특별시,도봉구,도봉2동,89.59999999999998,0.6675749318801074,0.06442098092643037
서울특별시,도봉구,쌍문1동,89.59999999999998,0.6675749318801074,0.06442098092643037
서울특별시,도봉구,쌍문2동,89.59999999999998,0.6675749318801074,0.06442098092643037
서울특별시,도봉구,쌍문3동,89.59999999999998,0.6675749318801074,0.06442098092643037
서울특별시,도봉구,쌍문4동,89.59999999999998,0.6675749318801074,0.06442098092643037
서울특별시,도봉구,방학1동,89.59999999999998,0.6675749318801074,0.06442098092643037
서울특별시,도봉구,방학2동,89.59999999999998,0.6675749318801074,0.06442098092643037
서울특별시,도봉구,방학3동,89.59999999999998,0.6675749318801074,0.06442098092643037
서울특별시,노원구,월계1동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,노원구,월계2동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,노원구,월계3동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,노원구,공릉1동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,노원구,공릉2동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,노원구,하계1동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,노원구,하계2동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,노원구,중계본동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,노원구,중계1동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,노원구,중계4동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,노원구,중계2.3동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,노원구,상계1동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,노원구,상계2동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,노원구,상계3.4동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,노원구,상계5동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,노원구,상계6.7동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,노원구,상계8동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,노원구,상계9동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,노원구,상계10동,91.3,0.8065395095367843,0.07783106267029968
서울특별시,은평구,녹번동,90.53333333333336,0.7438692098092653,0.0717833787465941
서울특별시,은평구,불광1동,90.53333333333336,0.7438692098092653,0.0717833787465941
서울특별시,은평구,불광2동,90.53333333333336,0.7438692098092653,0.0717833787465941
서울특별시,은평구,갈현1동,90.53333333333336,0.7438692098092653,0.0717833787465941
서울특별시,은평구,갈현2동,90.53333333333336,0.7438692098092653,0.0717833787465941
서울특별시,은평구,구산동,90.53333333333336,0.7438692098092653,0.0717833787465941
서울특별시,은평구,대조동,90.53333333333336,0.7438692098092653,0.0717833787465941
서울특별시,은평구,응암1동,90.53333333333336,0.7438692098092653,0.0717833787465941
서울특별시,은평구,응암2동,90.53333333333336,0.7438692098092653,0.0717833787465941
서울특별시,은평구,응암3동,90.53333333333336,0.7438692098092653,0.0717833787465941
서울특별시,은평구,역촌동,90.53333333333336,0.7438692098092653,0.0717833787465941
서울특별시,은평구,신사1동,90.53333333333336,0.7438692098092653,0.0717833787465941
서울특별시,은평구,신사2동,90.53333333333336,0.7438692098092653,0.0717833787465941
서울특별시,은평구,증산동,90.53333333333336,0.7438692098092653,0.0717833787465941
서울특별시,은평구,수색동,90.53333333333336,0.7438692098092653,0.0717833787465941
서울특별시,은평구,진관동,90.53333333333336,0.7438692098092653,0.0717833787465941
서울특별시,서대문구,천연동,92.8,0.929155313351498,0.08966348773841956
서울특별시,서대문구,북아현동,92.8,0.929155313351498,0.08966348773841956
서울특별시,서대문구,충현동,92.8,0.929155313351498,0.08966348773841956
서울특별시,서대문구,신촌동,92.8,0.929155313351498,0.08966348773841956
서울특별시,서대문구,연희동,92.8,0.929155313351498,0.08966348773841956
서울특별시,서대문구,홍1동,92.8,0.929155313351498,0.08966348773841956
서울특별시,서대문구,홍3동,92.8,0.929155313351498,0.08966348773841956
서울특별시,서대문구,홍2동,92.8,0.929155313351498,0.08966348773841956
서울특별시,서대문구,홍은1동,92.8,0.929155313351498,0.08966348773841956
서울특별시,서대문구,홍은2동,92.8,0.929155313351498,0.08966348773841956
